Best estimate of cooling provided,Negative values,Best estimate of heating provided,Ambient temperature (°C),,,,
 (kWh/h),(kWh/h),(kWh/h),°C,,,,
Cooling,Cooling,Heating ,ODA,,,,
15,-15,0,10.944445,,,,
15,-15,0,10.944445,,,,
15,-15,0,10.944445,,,,
15,-15,0,10.944445,,,,
15,-15,0,10.944445,,,,
15,-15,0,10.944445,,,,
15,-15,0,10.944445,,,,
15,-15,0,10.944445,,,,
15,-15,0,10.944445,,,,
15,-15,0,11.055556,,,,
15,-15,0,11.055556,,,,
15,-15,0,11.055556,,,,
15,-15,0,11.055556,,,,
15,-15,0,11.055556,,,,
15,-15,0,11.055556,,,,
15,-15,0,11.055556,,,,
15,-15,0,11.055556,,,,
15,-15,0,11.055556,,,,
15,-15,0,11.055556,,,,
15,-15,0,11.055556,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.111112,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.222223,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.277779,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.38889,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.444445,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.555556,,,,
15,-15,0,11.611112,,,,
15,-15,0,11.611112,,,,
15,-15,0,11.611112,,,,
15,-15,0,11.611112,,,,
15,-15,0,11.611112,,,,
15,-15,0,11.611112,,,,
15,-15,0,11.611112,,,,
15,-15,0,11.611112,,,,
15,-15,0,11.611112,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.722223,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.777779,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.833334,,,,
15,-15,0,11.944445,,,,
15,-15,0,11.944445,,,,
15,-15,0,11.944445,,,,
15,-15,0,11.944445,,,,
15,-15,0,11.944445,,,,
15,-15,0,11.944445,,,,
15,-15,0,11.944445,,,,
15,-15,0,11.944445,,,,
15,-15,0,11.944445,,,,
15,-15,0,11.944445,,,,
15,-15,0,11.944445,,,,
15.90909091,-15.90909091,0,11.944445,,,,
16,-16,0,11.944445,,,,
16,-16,0,11.944445,,,,
16,-16,0,11.944445,,,,
16,-16,0,11.944445,,,,
16,-16,0,11.944445,,,,
16,-16,0,11.944445,,,,
16,-16,0,11.944445,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.000001,,,,
16,-16,0,12.111112,,,,
16,-16,0,12.111112,,,,
16,-16,0,12.111112,,,,
16,-16,0,12.111112,,,,
16,-16,0,12.111112,,,,
16,-16,0,12.111112,,,,
16,-16,0,12.111112,,,,
16,-16,0,12.111112,,,,
16,-16,0,12.111112,,,,
16,-16,0,12.111112,,,,
16,-16,0,12.111112,,,,
16,-16,0,12.111112,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.166668,,,,
16,-16,0,12.277779,,,,
16,-16,0,12.277779,,,,
16,-16,0,12.277779,,,,
16,-16,0,12.277779,,,,
16,-16,0,12.277779,,,,
16,-16,0,12.277779,,,,
16,-16,0,12.277779,,,,
16,-16,0,12.277779,,,,
16,-16,0,12.277779,,,,
16,-16,0,12.277779,,,,
16,-16,0,12.277779,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.333334,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.444445,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.500001,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.611112,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.666668,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.777779,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.833334,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,12.944445,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.000001,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.111112,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.166668,,,,
16,-16,0,13.167038,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.277779,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.333334,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.444446,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.500001,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
16,-16,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.611112,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.666668,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.722223,,,,
17,-17,0,13.805448,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.833334,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,13.88889,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.000001,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.055557,,,,
17,-17,0,14.166668,,,,
17,-17,0,14.166668,,,,
17,-17,0,14.166668,,,,
